"order_id","customer_id","amount","order_date","order_date_datetime","quantity","product"
"1895348764721","2755184033841",49.3900000000,2019-12-03,2019-12-03 07:27:13,1,"41010"
"1895392411697","2755231744049",44.9900000000,2019-12-03,2019-12-03 08:24:07,1,"41010"
"1895564312625","7179792199",0.0000000000,2019-12-03,2019-12-03 11:01:53,1,"413-IO-VN"
"1895716913201","385809088561",24.3700000000,2019-12-03,2019-12-03 12:53:20,1,"41010"
"1895722713137","7176076231",0.0000000000,2019-12-03,2019-12-03 12:56:56,2,"60012|132-FDM"
"1895918141489","542773084209",48.8100000000,2019-12-03,2019-12-03 15:14:52,2,"41021"
"1896051343409","2752866877489",17.5000000000,2019-12-03,2019-12-03 16:49:30,1,"132-CONTROL"
"1896071200817","2756203511857",154.9700000000,2019-12-03,2019-12-03 17:03:12,3,"136|41011|132-V2"
"1896178352177","2756319969329",104.5500000000,2019-12-03,2019-12-03 18:18:35,3,"41010|412-IO-CH|41020"
"1896198275121","527665070129",37.7900000000,2019-12-03,2019-12-03 18:35:41,2,"132-x-40"
"1896240939057","2755899064369",48.6900000000,2019-12-03,2019-12-03 19:11:46,1,"41010"
"1896497610801","2756690247729",64.9800000000,2019-12-03,2019-12-03 22:54:35,2,"132-BURN|413-IO-VN"
"1896516157489","549463195697",86.6300000000,2019-12-03,2019-12-03 23:08:43,2,"417-IO-BH"
"1896676229169","2756884594737",74.9800000000,2019-12-04,2019-12-04 01:42:14,2,"132-CONTROL|132-V2"
"1896774500401","390157795377",183.9800000000,2019-12-04,2019-12-04 04:23:25,4,"132-F-FDM|132-CLEANSE|136"
"1896859893809","2757110988849",48.4700000000,2019-12-04,2019-12-04 06:41:38,1,"41011"
"1897027829809","2757287968817",37.8000000000,2019-12-04,2019-12-04 09:43:23,1,"132-V2"
"1897185050673","59411431431",53.8400000000,2019-12-04,2019-12-04 12:03:48,2,"137|41020"
"1897187639345","59411431431",53.8400000000,2019-12-04,2019-12-04 12:06:17,2,"136|41010"
"1897279193137","1334289629233",87.3800000000,2019-12-04,2019-12-04 13:08:50,2,"413-IO-VN"
"1897708552241","2756586569777",147.4600000000,2019-12-04,2019-12-04 17:55:23,4,"417-IO-BH|41010|41021|132-x-40"
"1897730670641","2762822615089",57.5600000000,2019-12-04,2019-12-04 18:14:13,2,"413-IO-VN|41010"
"1898051993649","2766680555569",39.9900000000,2019-12-04,2019-12-04 22:51:34,1,"414-IO-FC"
"1898206953521","736725041201",53.9600000000,2019-12-05,2019-12-05 01:33:46,2,"416-IO-PB|413-IO-VN"
"1898577494065","2733483753521",34.3000000000,2019-12-05,2019-12-05 10:08:09,1,"41011"
"1898709680177","1368722178097",48.8800000000,2019-12-05,2019-12-05 11:46:07,1,"41010"
"1898785046577","2778545291313",48.9600000000,2019-12-05,2019-12-05 12:30:04,1,"41011"
"1899298881585","2781718085681",105.7700000000,2019-12-05,2019-12-05 18:44:36,3,"60012|60011|413-IO-VN"
"1899312611377","565274509361",20.0000000000,2019-12-05,2019-12-05 18:56:39,1,"412-IO-CH"
"1899811242033","556455624753",54.7200000000,2019-12-06,2019-12-06 04:09:06,2,"416-IO-PB|412-IO-CH"
"1899948900401","2782501208113",44.1100000000,2019-12-06,2019-12-06 07:38:08,1,"41010"
"1900039340081","2782596333617",44.6600000000,2019-12-06,2019-12-06 09:13:07,1,"41010"
"1900465586225","2782243946545",49.1500000000,2019-12-06,2019-12-06 14:21:26,1,"41011"
"1900478005297","2783074582577",64.9900000000,2019-12-06,2019-12-06 14:28:39,1,"41010"
"1900545179697","2783148113969",43.1900000000,2019-12-06,2019-12-06 15:15:05,1,"128-BR"
"1900901924913","676800299057",49.9800000000,2019-12-06,2019-12-06 19:33:39,2,"413-IO-VN|412-IO-CH"
"1901014089777","2783642288177",44.9900000000,2019-12-06,2019-12-06 21:05:57,1,"41010"
"1901019365425","2783646056497",43.7100000000,2019-12-06,2019-12-06 21:11:03,1,"128-OR"
"1901157023793","2783790759985",65.0600000000,2019-12-06,2019-12-06 23:13:29,2,"41010|41020"
"1901181829169","2783816941617",43.7600000000,2019-12-06,2019-12-06 23:38:14,1,"41010"
"1901256212529","2783900794929",43.3400000000,2019-12-07,2019-12-07 01:03:14,1,"41010"
"1901565509681","2784251838513",44.9900000000,2019-12-07,2019-12-07 09:04:54,1,"41010"
"1901649821745","1242445054001",92.0200000000,2019-12-07,2019-12-07 10:34:03,3,"412-CH|133-V2|132-x-40"
"1901664239665","2784368459825",47.9700000000,2019-12-07,2019-12-07 10:46:54,1,"41010"
"1901736067121","733745676337",34.5000000000,2019-12-07,2019-12-07 11:42:25,1,"41010"
"1901757038641","2784473153585",24.9900000000,2019-12-07,2019-12-07 11:58:35,1,"132-CLEANSE"
"1901927006257","2689269727281",48.1400000000,2019-12-07,2019-12-07 13:56:18,1,"41010"
"1901943685169","2784676413489",70.1900000000,2019-12-07,2019-12-07 14:08:03,1,"41010"
"1901999882289","2784732839985",48.5900000000,2019-12-07,2019-12-07 14:46:01,1,"41010"
"1902211137585","2784898285617",138.5200000000,2019-12-07,2019-12-07 17:09:03,2,"41011|133-V2"
"1902343028785","2785096007729",59.9800000000,2019-12-07,2019-12-07 18:47:33,2,"41010|41020"
"1902372519985","2785076576305",64.9900000000,2019-12-07,2019-12-07 19:13:36,1,"41011"
"1902665793585","2785462550577",104.8300000000,2019-12-08,2019-12-08 00:23:37,3,"41011|412-IO-CH|41020"
"1902828683313","2785674690609",64.9900000000,2019-12-08,2019-12-08 05:26:54,1,"41010"
"1902993211441","2707783778353",369.9200000000,2019-12-08,2019-12-08 09:13:25,8,"132-F-R2|134-V2|132-CONTROL|132-V2"
"1903138668593","2786035761201",138.5600000000,2019-12-08,2019-12-08 11:37:42,4,"41010|41020|132-V2|132-CLEANSE"
"1903147745329","2786049949745",34.3000000000,2019-12-08,2019-12-08 11:45:16,1,"41010"
"1903259811889","2743178657841",64.6200000000,2019-12-08,2019-12-08 13:16:54,2,"41010|41020"
"1903338586161","2786283192369",119.9900000000,2019-12-08,2019-12-08 14:16:39,1,"133-V2"
"1903429845041","2786366783537",48.1400000000,2019-12-08,2019-12-08 15:23:37,1,"41010"
"1903572844593","2786514337841",40.5000000000,2019-12-08,2019-12-08 17:03:00,1,"41011"
"1903746220081","2456471306289",63.9600000000,2019-12-08,2019-12-08 19:11:52,2,"41010|41020"
"1903922872369","2786934030385",24.9900000000,2019-12-08,2019-12-08 21:48:34,1,"132-CONTROL"
"1903978741809","2786995306545",27.0500000000,2019-12-08,2019-12-08 22:38:15,1,"132-FDM"
"1904001581105","2787020308529",43.6400000000,2019-12-08,2019-12-08 22:58:52,1,"41011"
"1904124657713","551213727793",55.9900000000,2019-12-09,2019-12-09 01:24:43,2,"128-OR|128-BR"
"1904210837553","2787271475249",59.9800000000,2019-12-09,2019-12-09 04:02:46,2,"41011|41010"
"1904266936369","2787337666609",84.7800000000,2019-12-09,2019-12-09 05:44:01,2,"41010|41020"
"1904360980529","2787453435953",43.3400000000,2019-12-09,2019-12-09 07:47:00,1,"41010"
"1904416686129","2787537354801",49.9800000000,2019-12-09,2019-12-09 08:59:36,2,"414-FC"
"1904441327665","2787570352177",48.2500000000,2019-12-09,2019-12-09 09:27:05,1,"41010"
"1904447324209","2787562225713",85.5800000000,2019-12-09,2019-12-09 09:33:44,2,"413-IO-VN"
"1904571318321","2787762536497",40.5000000000,2019-12-09,2019-12-09 11:16:37,1,"41010"
"1905138729009","560311435313",129.1400000000,2019-12-09,2019-12-09 17:13:05,4,"41011|416-IO-PB|413-IO-VN|60012"
"1905233821745","2788516036657",99.9700000000,2019-12-09,2019-12-09 18:17:42,3,"41010|413-IO-VN|41020"
"1905349656625","2788660772913",64.1800000000,2019-12-09,2019-12-09 19:54:22,2,"41010|41011"
"1905414537265","1388591775793",49.9900000000,2019-12-09,2019-12-09 20:47:35,1,"132-V2"
"1905420730417","2788704747569",65.0300000000,2019-12-09,2019-12-09 20:52:37,1,"41010"
"1905458249777","1483770003505",196.9800000000,2019-12-09,2019-12-09 21:23:08,6,"412-IO-CH|417-IO-BH|416-IO-PB"
"1905535516721","2788868456497",24.9900000000,2019-12-09,2019-12-09 22:20:00,1,"132-CLEANSE"
"1905536565297","2788874911793",79.9800000000,2019-12-09,2019-12-09 22:20:37,2,"41010|41011"
"1905621532721","2785924251697",48.1400000000,2019-12-09,2019-12-09 23:24:09,1,"41011"
"1905705812017","2789049860145",76.0000000000,2019-12-10,2019-12-10 00:40:10,2,"417-IO-BH"
"1905872601137","2789235884081",47.6900000000,2019-12-10,2019-12-10 04:54:16,1,"41011"
"1905983324209","2789487312945",57.3800000000,2019-12-10,2019-12-10 07:21:20,2,"417-IO-BH|41010"
"1906211356721","2789942100017",79.9800000000,2019-12-10,2019-12-10 11:18:49,2,"128-BR"
"1906247893041","1291611013169",40.3900000000,2019-12-10,2019-12-10 11:48:30,1,"412-IO-CH"
"1906255790129","2311954858033",64.9200000000,2019-12-10,2019-12-10 11:54:23,2,"41010|41020"
"1906289868849","2790035750961",44.0900000000,2019-12-10,2019-12-10 12:18:56,1,"41010"
"1906441879601","2790179143729",48.6900000000,2019-12-10,2019-12-10 13:55:05,1,"41010"
"1906446073905","2790172098609",49.9900000000,2019-12-10,2019-12-10 13:57:15,1,"132-V2"
"1906610700337","2790348980273",43.8400000000,2019-12-10,2019-12-10 15:40:02,1,"41010"
"1906912755761","693700853809",0.0000000000,2019-12-10,2019-12-10 18:30:55,1,"416-IO-PB"
"1907195936817","2790745669681",44.9900000000,2019-12-10,2019-12-10 22:27:38,1,"41010"
"1907460866097","2791243120689",44.2500000000,2019-12-11,2019-12-11 02:49:49,1,"41010"
"1908089454641","545524678705",99.9600000000,2019-12-11,2019-12-11 13:10:30,4,"413-IO-VN|412-IO-CH"
"1908120125489","2791929479217",34.3400000000,2019-12-11,2019-12-11 13:30:39,1,"41010"
"1908139884593","2791953760305",44.9900000000,2019-12-11,2019-12-11 13:44:07,1,"41010"
"1908293566513","2686708121649",39.9900000000,2019-12-11,2019-12-11 15:25:15,1,"128-OR"
"1908309819441","2792125169713",43.8400000000,2019-12-11,2019-12-11 15:34:51,1,"41011"
"1908350091313","2792157839409",34.9900000000,2019-12-11,2019-12-11 16:00:19,1,"132-x-40"
"1908509442097","2792347795505",40.5000000000,2019-12-11,2019-12-11 17:40:03,1,"41010"
"1908943487025","2792797896753",84.9700000000,2019-12-11,2019-12-11 22:55:20,3,"414-IO-FC|41020|60010"
"1908959477809","751585132593",55.9900000000,2019-12-11,2019-12-11 23:08:00,2,"412-IO-CH"
"1908997161009","1474869526577",112.3200000000,2019-12-11,2019-12-11 23:37:51,3,"132-x-40"
"1909246951473","2793132556337",43.0900000000,2019-12-12,2019-12-12 04:29:24,1,"417-IO-BH"
"1909700919345","440083906609",79.9900000000,2019-12-12,2019-12-12 11:34:19,2,"132-V2"
"1909828157489","2793781264433",47.9700000000,2019-12-12,2019-12-12 12:46:07,1,"41010"
"1909939666993","2732394446897",49.9800000000,2019-12-12,2019-12-12 13:46:19,2,"417-IO-BH|414-IO-FC"
"1909959360561","2793912500273",49.9800000000,2019-12-12,2019-12-12 13:56:22,2,"412-IO-CH|416-IO-PB"
"1910002778161","372065566769",49.9800000000,2019-12-12,2019-12-12 14:20:46,2,"412-IO-CH|413-IO-VN"
"1910051078193","59953020935",49.5300000000,2019-12-12,2019-12-12 14:47:52,1,"41010"
"1910355230769","2794337927217",167.9700000000,2019-12-12,2019-12-12 17:59:39,5,"132-CONTROL|132-F-FDM|41010|133-V2"
"1910378954801","2793328214065",24.9900000000,2019-12-12,2019-12-12 18:16:52,1,"132-BURN"
"1910456385585","2794456481841",43.3400000000,2019-12-12,2019-12-12 19:14:36,1,"41010"
"1910532735025","2794535518257",44.9900000000,2019-12-12,2019-12-12 20:15:23,1,"41010"
"1910583918641","2794589388849",40.5000000000,2019-12-12,2019-12-12 20:58:18,1,"41010"
"1867410833457","2730831642673",137.9300000000,2019-11-25,2019-11-25 03:31:09,4,"41010|41011|132-CONTROL|132-BURN"
"1867660591153","2731456725041",104.5500000000,2019-11-25,2019-11-25 10:12:30,3,"41010|417-IO-BH|41021"
"1867770986545","2731629248561",44.9900000000,2019-11-25,2019-11-25 11:54:55,1,"41010"
"1868270796849","2731948539953",44.9900000000,2019-11-25,2019-11-25 15:53:56,1,"41011"
"1868654247985","2732284248113",24.9900000000,2019-11-25,2019-11-25 19:54:50,1,"132-FDM"
"1868729483313","2732352864305",44.9900000000,2019-11-25,2019-11-25 20:57:28,1,"41010"
"1868772409393","2732394446897",54.9800000000,2019-11-25,2019-11-25 21:28:05,2,"41010|414-IO-FC"
"1869330841649","2733217284145",48.8700000000,2019-11-26,2019-11-26 09:26:43,1,"41011"
"1869384777777","1306471202865",27.0400000000,2019-11-26,2019-11-26 10:19:02,1,"132-FDM"
"1869503201329","562661589041",35.0000000000,2019-11-26,2019-11-26 11:59:33,1,"132-V2"
"1869665009713","2733551452209",48.9800000000,2019-11-26,2019-11-26 13:54:53,1,"41020"
"1869697941553","2733582483505",49.1500000000,2019-11-26,2019-11-26 14:19:06,1,"41010"
"1869853458481","1002217570353",59.9800000000,2019-11-26,2019-11-26 16:17:59,2,"41010|41021"
"1869914406961","2733866876977",47.6900000000,2019-11-26,2019-11-26 17:06:01,1,"41010"
"1870027948081","2733991821361",49.3800000000,2019-11-26,2019-11-26 18:03:50,1,"41010"
"1870037549105","2734009286705",44.9900000000,2019-11-26,2019-11-26 18:11:51,1,"41010"
"1870052524081","2734034616369",43.1500000000,2019-11-26,2019-11-26 18:25:10,1,"414-IO-FC"
"1870068678705","2734065319985",44.9900000000,2019-11-26,2019-11-26 18:39:53,1,"132-CLEANSE"
"1870095089713","2733938671665",154.8000000000,2019-11-26,2019-11-26 19:05:42,4,"41010|412-IO-CH|41020"
"1870255587377","2734421278769",34.1000000000,2019-11-26,2019-11-26 21:45:32,1,"41011"
"1870319845425","2734547566641",49.0400000000,2019-11-26,2019-11-26 22:48:48,1,"41010"
"1870508032049","93294034951",48.2500000000,2019-11-27,2019-11-27 02:49:13,1,"41010"
"1870588772401","2735190802481",99.9700000000,2019-11-27,2019-11-27 05:28:09,3,"41011|414-IO-FC|41020"
"1870767685681","858560856113",40.0200000000,2019-11-27,2019-11-27 09:11:37,2,"132-FDM|132-V2"
"1870772174897","998067896369",79.9800000000,2019-11-27,2019-11-27 09:15:28,2,"128-BR"
"1870912585777","2734166802481",47.9200000000,2019-11-27,2019-11-27 11:10:24,1,"41010"
"1871025209393","2735952298033",49.3700000000,2019-11-27,2019-11-27 12:25:17,1,"41010"
"1871197077553","2736201596977",48.2500000000,2019-11-27,2019-11-27 14:17:09,1,"41011"
"1871365931057","2736011214897",47.9700000000,2019-11-27,2019-11-27 16:13:10,1,"41010"
"1872089710641","2737710661681",79.9800000000,2019-11-28,2019-11-28 02:42:24,2,"128-BR"
"1872858316849","2738687115313",66.0400000000,2019-11-28,2019-11-28 11:24:30,2,"41010|41020"
"1872924246065","666178584625",57.4900000000,2019-11-28,2019-11-28 11:59:46,3,"132-V2|132-BURN|412-IO-CH"
"1873007640625","1242445054001",20.4500000000,2019-11-28,2019-11-28 12:38:11,1,"413-IO-VN"
"1873131831345","2739035373617",48.1400000000,2019-11-28,2019-11-28 13:48:08,1,"41011"
"1873193599025","737252278321",21.6100000000,2019-11-28,2019-11-28 14:15:53,1,"417-IO-BH"
"1873429856305","2631617019953",169.7300000000,2019-11-28,2019-11-28 16:29:17,4,"132-CONTROL|132-BURN|41011"
"1873663819825","2739764002865",44.9900000000,2019-11-28,2019-11-28 18:47:06,1,"41010"
"1873691312177","2739797721137",27.0000000000,2019-11-28,2019-11-28 19:05:04,1,"41011"
"1873825857585","2739963396145",179.9600000000,2019-11-28,2019-11-28 20:14:37,4,"41021|41020|41011|41010"
"1874022334513","1486793932849",107.9800000000,2019-11-28,2019-11-28 21:49:56,4,"41020|41010"
"1874080399409","2740155842609",65.3800000000,2019-11-28,2019-11-28 22:12:33,2,"41020|132-F-R2"
"1874194759729","2740329742385",48.4700000000,2019-11-28,2019-11-28 22:52:57,1,"41011"
"1874203869233","2740335640625",24.0000000000,2019-11-28,2019-11-28 22:56:07,1,"417-IO-BH"
"1874237620273","1242445054001",18.8600000000,2019-11-28,2019-11-28 23:08:39,1,"132-x-40"
"1874245943345","1242445054001",17.5000000000,2019-11-28,2019-11-28 23:11:47,1,"132-x-40"
"1874247712817","2740374110257",43.8400000000,2019-11-28,2019-11-28 23:12:29,1,"41010"
"1874648006705","2736188915761",90.0600000000,2019-11-29,2019-11-29 01:42:47,4,"414-FC|132-BURN|41021|41010"
"1874752438321","2740738719793",117.2200000000,2019-11-29,2019-11-29 02:19:19,2,"41010"
"1874835931185","2716689006641",62.9800000000,2019-11-29,2019-11-29 02:50:17,3,"412-IO-CH|132-BURN"
"1875799244849","2741411315761",59.9800000000,2019-11-29,2019-11-29 07:22:12,2,"132-x-40|132-BURN"
"1875967377457","2436640440369",29.5700000000,2019-11-29,2019-11-29 08:16:21,1,"41010"
"1876225785905","2741695152177",137.9400000000,2019-11-29,2019-11-29 09:19:21,3,"133-V2|41010|41020"
"1876698857521","2741870854193",27.0000000000,2019-11-29,2019-11-29 10:36:48,1,"41010"
"1876840939569","2289050189873",28.6900000000,2019-11-29,2019-11-29 10:57:44,1,"41010"
"1877003829297","2643497123889",84.9400000000,2019-11-29,2019-11-29 11:18:16,3,"41011|41020|416-IO-PB"
"1877070086193","2432792920113",49.9900000000,2019-11-29,2019-11-29 11:24:34,1,"132-V2"
"1877232517169","2742444032049",48.6500000000,2019-11-29,2019-11-29 11:47:14,1,"41010"
"1877252931633","2742453370929",47.9900000000,2019-11-29,2019-11-29 11:50:10,2,"414-IO-FC"
"1877525823537","2730484301873",34.1800000000,2019-11-29,2019-11-29 12:26:45,1,"41010"
"1877995585585","388892721201",73.4500000000,2019-11-29,2019-11-29 13:22:15,3,"414-FC|41021|41011"
"1878042345521","1487499329585",55.7100000000,2019-11-29,2019-11-29 13:28:05,2,"413-IO-VN|41010"
"1878263365681","2743040835633",38.9900000000,2019-11-29,2019-11-29 13:56:35,2,"414-FC|417-IO-BH"
"1878481109041","2743211917361",93.0500000000,2019-11-29,2019-11-29 14:25:31,2,"41010|412-IO-CH"
"1878710386737","2743374807089",89.9800000000,2019-11-29,2019-11-29 14:58:47,2,"41011"
"1878785359921","2743413801009",23.9900000000,2019-11-29,2019-11-29 15:10:03,1,"414-IO-FC"
"1879192043569","2730099998769",256.7300000000,2019-11-29,2019-11-29 16:14:00,6,"136|133-V2|132-CLEANSE|414-IO-FC|41021|41010"
"1879290445873","2743109943345",29.9900000000,2019-11-29,2019-11-29 16:30:22,2,"132-BURN|132-CLEANSE"
"1879332126769","2743795318833",38.7000000000,2019-11-29,2019-11-29 16:37:13,1,"136"
"1879445372977","2740940046385",49.6000000000,2019-11-29,2019-11-29 16:56:17,1,"41010"
"1879666589745","2741646032945",48.5900000000,2019-11-29,2019-11-29 17:33:55,1,"41011"
"1879675076657","2743707697201",48.4700000000,2019-11-29,2019-11-29 17:35:13,1,"41010"
"1879748411441","2744081580081",45.9900000000,2019-11-29,2019-11-29 17:47:27,2,"414-FC|41010"
"1879914971185","2744212553777",85.4100000000,2019-11-29,2019-11-29 18:15:56,3,"41020|414-IO-FC|41010"
"1879958519857","2744237031473",53.9900000000,2019-11-29,2019-11-29 18:23:24,2,"41010|41020"
"1880103387185","2744330813489",27.0000000000,2019-11-29,2019-11-29 18:49:14,1,"41010"
"1880253530161","2744455495729",53.9900000000,2019-11-29,2019-11-29 19:17:35,2,"41011|41010"
"1880266309681","2712438177841",58.3100000000,2019-11-29,2019-11-29 19:20:04,2,"41020|41010"
"1880424906801","2744577916977",24.9900000000,2019-11-29,2019-11-29 19:52:09,1,"132-BURN"
"1880497815601","2606867382321",107.9800000000,2019-11-29,2019-11-29 20:07:07,4,"41010"
"1880521506865","2744650727473",28.8900000000,2019-11-29,2019-11-29 20:12:30,1,"41010"
"1880672665649","2744760270897",48.2500000000,2019-11-29,2019-11-29 20:43:45,1,"41010"
"1880695210033","2674945851441",77.5800000000,2019-11-29,2019-11-29 20:48:15,3,"132-FDM|41021|134-V2"
"1880818253873","2744687263793",25.6800000000,2019-11-29,2019-11-29 21:13:57,1,"414-IO-FC"
"1880867078193","2729667854385",26.9900000000,2019-11-29,2019-11-29 21:23:49,1,"41011"
"1880894210097","2744898027569",41.9900000000,2019-11-29,2019-11-29 21:29:24,2,"132-x-40"
"1880908824625","2744741756977",25.9200000000,2019-11-29,2019-11-29 21:31:49,1,"414-IO-FC"
"1881046810673","2745027035185",43.4700000000,2019-11-29,2019-11-29 21:57:41,2,"60012|414-IO-FC"
"1881123258417","2743845945393",58.4400000000,2019-11-29,2019-11-29 22:12:12,2,"41010"
"1881299812401","2745197232177",65.1500000000,2019-11-29,2019-11-29 22:45:49,2,"134-V2"
"1881519423537","2741862105137",195.7800000000,2019-11-29,2019-11-29 23:28:54,6,"60011|41010|133-V2|414-IO-FC"
"1881645416497","2745447776305",48.7000000000,2019-11-29,2019-11-29 23:54:53,1,"41011"
"1881804767281","2745544802353",15.0000000000,2019-11-30,2019-11-30 00:28:19,1,"412-CH"
"1881916833841","2745604505649",29.4000000000,2019-11-30,2019-11-30 00:53:19,1,"41011"
"1882049282097","2605376667697",71.9800000000,2019-11-30,2019-11-30 01:27:14,4,"132-BURN|132-x-40"
"1882089357361","2745722208305",15.0000000000,2019-11-30,2019-11-30 01:38:36,1,"132-FDM"
"1882104365105","197633769521",27.0000000000,2019-11-30,2019-11-30 01:43:16,1,"41010"
"1882109411377","2745704218673",27.0000000000,2019-11-30,2019-11-30 01:45:01,1,"41011"
"1882110820401","2745744293937",116.3400000000,2019-11-30,2019-11-30 01:45:27,4,"41020|41010"
"1882276855857","2745844596785",71.9800000000,2019-11-30,2019-11-30 02:41:35,4,"132-x-40|132-FDM"
"1882425851953","2745944834097",62.3000000000,2019-11-30,2019-11-30 03:44:04,2,"134-V2|41010"
"1882641006641","2746088914993",48.9900000000,2019-11-30,2019-11-30 05:42:34,2,"132-x-40"
"1883029700657","377973145649",107.9700000000,2019-11-30,2019-11-30 08:56:13,6,"60011|60012"
"1883163066417","2746348175409",51.3500000000,2019-11-30,2019-11-30 09:50:52,2,"41010|132-x-40"
"1883182759985","2746429079601",29.2300000000,2019-11-30,2019-11-30 09:58:04,1,"41011"
"1883370127409","2746559103025",81.7700000000,2019-11-30,2019-11-30 10:59:47,3,"417-IO-BH|41021|41010"
"1883392147505","2746584268849",27.0000000000,2019-11-30,2019-11-30 11:06:10,1,"41011"
"1883400241201","2746594033713",83.9900000000,2019-11-30,2019-11-30 11:08:30,3,"136|412-IO-CH|414-IO-FC"
"1883428192305","2746615562289",80.9900000000,2019-11-30,2019-11-30 11:16:14,3,"41020|41010"
"1883474690097","2746647838769",53.9900000000,2019-11-30,2019-11-30 11:30:16,2,"41011"
"1883725004849","2746819510321",48.2400000000,2019-11-30,2019-11-30 12:40:33,1,"41010"
"1883782021169","2634742169649",43.7500000000,2019-11-30,2019-11-30 12:56:11,2,"60011|417-IO-BH"
"1883808104497","2683360346161",59.9800000000,2019-11-30,2019-11-30 13:03:36,2,"132-x-40|132-CONTROL"
"1883840544817","2715481735217",42.0000000000,2019-11-30,2019-11-30 13:12:33,1,"136"
"1884069265457","2744634015793",29.3700000000,2019-11-30,2019-11-30 14:14:41,1,"41011"
"1884202434609","2747160657969",58.6100000000,2019-11-30,2019-11-30 14:50:45,2,"132-V2|41010"
"1884345958449","2747057930289",57.5700000000,2019-11-30,2019-11-30 15:30:42,2,"41010|41011"
"1885094445105","2744539906097",49.4800000000,2019-11-30,2019-11-30 16:17:02,2,"132-CONTROL|132-V2"
"1885196025905","2747613347889",41.7200000000,2019-11-30,2019-11-30 16:29:06,2,"132-BURN|412-IO-CH"
"1885302325297","380779298865",45.6000000000,2019-11-30,2019-11-30 16:50:41,2,"132-x-40"
"1885833232433","2748061351985",29.7000000000,2019-11-30,2019-11-30 19:19:41,1,"41010"
"1885909286961","390192955441",128.9700000000,2019-11-30,2019-11-30 19:45:04,5,"132-F-FDM|136|414-IO-FC|41020|41010"
"1885913251889","2748113780785",24.0000000000,2019-11-30,2019-11-30 19:46:19,1,"412-IO-CH"
"1885959225393","2748142420017",104.2300000000,2019-11-30,2019-11-30 20:02:08,4,"414-IO-FC|412-IO-CH|60012"
"1885994942513","1375494602801",24.5400000000,2019-11-30,2019-11-30 20:14:40,1,"132-FDM"
"1886046584881","2748197961777",107.8900000000,2019-11-30,2019-11-30 20:33:05,4,"414-IO-FC|41010|417-IO-BH|416-IO-PB"
"1886117232689","2748265300017",104.9800000000,2019-11-30,2019-11-30 20:57:50,2,"41010|136"
"1886181261361","2748310093873",47.9900000000,2019-11-30,2019-11-30 21:20:42,2,"128-OR|414-IO-FC"
"1886204362801","2748330180657",212.8000000000,2019-11-30,2019-11-30 21:28:44,8,"132-x-40|41021|137|128-BR|414-IO-FC|417-IO-BH"
"1886340579377","2748423209009",53.9900000000,2019-11-30,2019-11-30 22:16:06,2,"41020|41010"
"1886371381297","542695522353",44.9400000000,2019-11-30,2019-11-30 22:26:51,6,"132-BURN|414-IO-FC|41020|41010"
"1886457397297","2748499984433",28.8900000000,2019-11-30,2019-11-30 22:57:10,1,"41011"
"1886937284657","2748815540273",25.9200000000,2019-12-01,2019-12-01 02:11:56,1,"128-OR"
"1887401181233","2749050716209",29.5000000000,2019-12-01,2019-12-01 06:17:41,1,"41010"
"1887701598257","2684179939377",105.2200000000,2019-12-01,2019-12-01 09:03:05,4,"41011|41010|416-IO-PB|413-IO-VN"
"1887735021617","2749245554737",28.6200000000,2019-12-01,2019-12-01 09:20:17,1,"41010"
"1888080658481","2749505994801",48.7000000000,2019-12-01,2019-12-01 11:40:34,1,"41011"
"1888094158897","2749519921201",29.4000000000,2019-12-01,2019-12-01 11:45:18,1,"41010"
"1888261701681","2749652238385",27.0000000000,2019-12-01,2019-12-01 12:43:13,1,"41010"
"1888603996209","2749915136049",28.8900000000,2019-12-01,2019-12-01 14:33:31,1,"41010"
"1888624443441","2749936336945",48.9800000000,2019-12-01,2019-12-01 14:39:43,1,"41010"
"1888713080881","2749638180913",119.9600000000,2019-12-01,2019-12-01 15:07:38,8,"132-F-FDM"
"1888836649009","2750071832625",44.9900000000,2019-12-01,2019-12-01 15:45:15,2,"60012|41011"
"1888872136753","2750120755249",24.0000000000,2019-12-01,2019-12-01 15:56:33,1,"414-IO-FC"
"1889113636913","2643962953777",81.8900000000,2019-12-01,2019-12-01 17:10:29,3,"41020|41010|412-IO-CH"
"1889130381361","2747644837937",29.2400000000,2019-12-01,2019-12-01 17:15:32,1,"41010"
"1889223606321","2750392467505",48.1400000000,2019-12-01,2019-12-01 17:44:01,1,"41010"
"1889260535857","2750383849521",0.0000000000,2019-12-01,2019-12-01 17:55:28,4,"41011|41010"
"1889296187441","2750381916209",28.4600000000,2019-12-01,2019-12-01 18:06:09,1,"41010"
"1889299955761","2750444503089",29.9900000000,2019-12-01,2019-12-01 18:06:58,1,"132-V2"
"1889319387185","2750464786481",24.0000000000,2019-12-01,2019-12-01 18:12:59,1,"128-BR"
"1889323941937","2750444503089",30.0000000000,2019-12-01,2019-12-01 18:14:35,1,"132-V2"
"1889419624497","1341111173169",83.9800000000,2019-12-01,2019-12-01 18:46:33,3,"417-IO-BH|413-IO-VN|412-IO-CH"
"1889447313457","2750193008689",77.3900000000,2019-12-01,2019-12-01 18:55:25,3,"417-IO-BH|128-OR|41010"
"1889456029745","2750564237361",29.4000000000,2019-12-01,2019-12-01 18:57:55,1,"41010"
