timestamp,Open,High,Low,Close,Volume,symbol,updated_at,EMA50,EMA200,rsa14,sar,macd,macdsignal,macdhist,slowk,slowkd,upperband,middleband,lowerband
2017-02-02,652.85,652.85,646.3,649.35,2985818,HDFCBANK,2020-04-17 03:06:43,618.1624046296635,,69.19750467957506,624.9621756037119,16.39727564102509,14.355929487178956,2.041346153846133,88.41012071781309,88.03163715042348,654.515710323323,646.7900000000001,639.0642896766772
2017-02-03,649.5,658.0,648.25,655.525,4002552,HDFCBANK,2020-04-17 03:06:43,619.6276044481081,,71.79060760836671,627.365201555415,17.029807692307145,15.115936609686072,1.913871082621073,91.75778825599936,89.4713055445099,658.9759980040794,648.705,638.4340019959207
2017-02-06,656.15,660.0,655.725,657.05,2155110,HDFCBANK,2020-04-17 03:06:43,621.0951493717116,,72.4083801739396,630.4286813998734,17.91474358974301,15.836894586894042,2.0778490028489696,91.26885553629735,90.47892150336993,661.4263958720501,651.6200000000001,641.8136041279502
2017-02-07,658.0,659.0,651.475,653.575,1705960,HDFCBANK,2020-04-17 03:06:43,622.3688690041935,,68.71554817721378,633.9772396318887,18.92548076923015,16.522044159543597,2.403436609686551,91.13695090439273,91.3878648988965,658.9013860495704,653.6700000000001,648.4386139504297
2017-02-08,653.775,659.35,649.075,652.825,2470480,HDFCBANK,2020-04-17 03:06:43,623.5632270824603,,67.91054229397099,637.099970876062,19.725480769230217,17.086680911680347,2.63879985754987,87.74074074074076,90.04884906047697,658.8995582429997,653.6650000000002,648.4304417570007
2017-02-09,654.7,659.95,646.275,648.825,2232688,HDFCBANK,2020-04-17 03:06:43,624.5538848439325,,63.62916340375428,639.8479743709346,19.861698717948116,17.5465277777772,2.3151709401709155,81.64814814814824,86.84194659776058,659.1458392385865,653.5600000000002,647.9741607614138
2017-02-10,649.175,654.375,649.0,651.8,1648368,HDFCBANK,2020-04-17 03:06:43,625.6223599480919,,65.37746743675812,642.2662174464224,19.09262820512754,17.924038461537876,1.1685897435896635,79.91492918096246,83.1012726899505,658.1414059176266,652.8150000000002,647.4885940823738
2017-02-13,653.775,657.5,649.6,655.1,1397896,HDFCBANK,2020-04-17 03:06:43,626.7783458324805,,67.25758919299386,644.3942713528517,17.5246794871789,18.10274216524158,-0.578062678062679,80.61254729377491,80.72520820762855,656.6191626100788,652.4250000000001,648.2308373899214
2017-02-14,657.0,657.0,652.0,655.55,1223030,HDFCBANK,2020-04-17 03:06:43,627.9066459959126,,67.51663194945682,646.2669587905094,16.066025641025135,18.059757834757256,-1.9937321937321215,82.94510129065748,81.1575259217983,657.6904619903752,652.82,647.9495380096249
2017-02-15,656.0,662.0,653.725,661.1,3063470,HDFCBANK,2020-04-17 03:06:43,629.2083461529356,,70.60545284301021,647.9149237356482,15.17580128205077,17.924038461537886,-2.7482371794871163,88.16098377242166,83.90621078561804,662.6976516403937,654.4750000000001,646.2523483596066
2017-02-16,661.5,666.5,660.125,663.95,2521850,HDFCBANK,2020-04-17 03:06:43,630.5707639508597,,72.07396488917166,649.8868344126574,14.710897435896868,17.66638176638119,-2.955484330484321,89.74246618870974,86.94951708392965,666.2915868874812,657.5,648.7084131125188
2017-02-17,722.5,727.0,680.225,688.525,201129980,HDFCBANK,2020-04-17 03:06:43,632.8434790900417,,80.92381081947485,652.5449409066323,14.932852564101836,17.335060541309947,-2.4022079772081106,81.1961645458761,86.36653816900252,689.452811767811,664.845,640.237188232189
2017-02-20,680.6,707.725,679.575,704.55,5283358,HDFCBANK,2020-04-17 03:06:43,635.6554995178832,,84.3963151470148,660.125,16.184775641025,17.030537749287152,-0.8457621082621536,73.84643944521588,81.59502339326725,712.1450735096838,674.735,637.3249264903162
2017-02-21,703.025,710.9,698.7,707.775,3130014,HDFCBANK,2020-04-17 03:06:43,638.4837152230642,,84.98854504243747,672.1625,17.018749999999272,16.72978988603927,0.28896011396000176,68.94367948709817,74.66209449273008,724.4480964651913,685.1800000000001,645.9119035348089
2017-02-22,707.5,709.4,697.425,699.575,2648388,HDFCBANK,2020-04-17 03:06:43,640.8794518809833,,76.98740863202698,679.575,17.649038461537657,16.48393874643811,1.1650997150995472,72.11074945506155,71.63362279579188,724.6086887235002,692.875,661.1413112764998
2017-02-23,701.9,710.675,693.525,697.15,17247490,HDFCBANK,2020-04-17 03:06:43,643.0861400425134,,74.74629676613827,688.1115000000001,18.284134615383778,16.394106125355467,1.8900284900283104,68.4112728398885,69.82190059401609,712.7801649066029,699.5150000000001,686.2498350933973
2017-02-27,695.45,699.175,689.3,696.8,2340688,HDFCBANK,2020-04-17 03:06:43,645.1925659231991,,74.40961941519507,727.0,19.044871794870915,16.563016381765692,2.4818554131052224,63.879426034892106,68.1338161099474,709.7886657899883,701.1700000000001,692.5513342100119
2017-02-28,696.45,698.125,692.25,695.05,1464004,HDFCBANK,2020-04-17 03:06:43,647.147759416407,,72.64764163001999,726.246,19.939262820512226,16.99337606837537,2.9458867521368575,62.01094250025802,64.76721379167955,708.2513918742787,699.2700000000001,690.2886081257215
2017-03-01,698.225,698.25,693.2,695.825,1740868,HDFCBANK,2020-04-17 03:06:43,649.056670811842,,72.9530896707237,725.50708,20.621474358973728,17.598450854700143,3.023023504273585,61.46381748735416,62.45139534083478,699.9530115520921,696.8800000000001,693.8069884479081
2017-03-02,697.275,698.0,688.125,690.05,2300994,HDFCBANK,2020-04-17 03:06:43,650.6642523486324,,66.9531288760314,724.7829383999999,20.929166666665992,18.289369658118932,2.6397970085470597,58.1435402455842,60.53943341106548,700.1165950831485,694.9750000000001,689.8334049168518
2017-03-03,692.25,692.25,684.5,688.5,1246412,HDFCBANK,2020-04-17 03:06:43,652.14800715849,,65.39846442872361,723.3166208639999,21.570192307691514,19.02685185185112,2.5433404558403936,54.75594521358922,58.12110098217588,699.8948421033356,693.2450000000001,686.5951578966647
2017-03-06,688.4,694.95,686.55,690.375,1839562,HDFCBANK,2020-04-17 03:06:43,653.6471049169807,,66.41441587500199,720.98762361216,22.27612179487096,19.703668091167337,2.572453703703623,51.351089909229394,54.75019178946763,697.799058143085,691.9600000000003,686.1209418569156
2017-03-07,691.125,693.75,688.1,693.1,1556438,HDFCBANK,2020-04-17 03:06:43,655.1942772731775,,67.89001243975542,718.7983661954304,22.89182692307611,20.35623219373143,2.5355947293446803,51.720330301499494,52.60912180810606,696.7553061625097,691.5700000000002,686.3846938374907
2017-03-08,693.95,699.6,690.525,696.1,1891072,HDFCBANK,2020-04-17 03:06:43,656.7984232624647,,69.47980849602293,716.7404642237045,21.460576923076133,20.779736467235708,0.6808404558404249,52.89899516501549,51.99013845858148,696.992308450148,691.6250000000001,686.2576915498522
2017-03-09,690.825,699.35,690.825,697.1,1754658,HDFCBANK,2020-04-17 03:06:43,658.378877252172,,70.0127762898007,714.8060363702823,18.77147435897359,20.833885327634576,-2.062410968660984,48.161134214977416,50.92681989383082,699.5811133506434,693.0350000000001,686.4888866493568
2017-03-10,697.5,704.0,696.575,700.05,2930352,HDFCBANK,2020-04-17 03:06:43,660.0130389285573,,71.58896243462985,712.9876741880654,16.312339743589064,20.530270655269923,-4.21793091168086,52.03686827717895,51.032332552390635,702.0100131282546,695.345,688.6799868717454
2017-03-14,711.05,712.075,703.325,705.35,3577510,HDFCBANK,2020-04-17 03:06:43,661.7909589705747,,74.21157754466334,684.5,14.639743589742807,19.94143518518443,-5.301691595441625,59.30939322330433,53.169131905153584,706.6382889802625,698.34,690.0417110197376
2017-03-15,705.475,710.0,705.275,708.3,2135930,HDFCBANK,2020-04-17 03:06:43,663.6148429325129,,75.56369326571406,685.0515,13.539102564101881,19.15450498575423,-5.615402421652348,75.76171977221406,62.369327090899134,710.8293597666259,701.3800000000001,691.9306402333743
2017-03-16,709.05,711.425,706.825,708.675,2490054,HDFCBANK,2020-04-17 03:06:43,665.3819079155517,,75.73783886500306,685.5919700000001,12.543108974358233,18.222720797720033,-5.6796118233618,83.1973405862796,72.75615119393268,713.0743463819108,703.8950000000001,694.7156536180894
2017-03-17,709.275,713.75,706.425,712.925,1695232,HDFCBANK,2020-04-17 03:06:43,667.2463428992555,,77.67929338384135,686.1216306000001,11.749999999999318,17.131588319087566,-5.381588319088248,90.3865138588617,83.11519140578514,715.5739062714625,707.0600000000001,698.5460937285376
2017-03-20,713.325,719.925,712.975,718.05,4071172,HDFCBANK,2020-04-17 03:06:43,669.2386431777161,,79.78045185012938,687.2267653760001,11.093429487178923,15.889066951566228,-4.795637464387305,93.18553528265137,88.92312990926423,719.4894167417267,710.6600000000001,701.8305832582735
2017-03-21,717.0,722.5,717.0,720.475,2778640,HDFCBANK,2020-04-17 03:06:43,671.2479120727077,,80.7059525819131,689.1886594534401,10.873076923076383,14.553650284899593,-3.6805733618232104,95.51922251523887,93.030423885584,723.4761490642894,713.6850000000001,703.8938509357107
2017-03-22,713.85,718.5,712.9,715.45,2818272,HDFCBANK,2020-04-17 03:06:43,672.9813272855426,,73.22630013439154,691.8535666971649,10.67083333333278,13.354789886039221,-2.683956552706441,90.2751829290941,92.99331357566147,723.2991676424176,715.115,706.9308323575824
2017-03-23,717.2,717.5,711.45,715.45,2461236,HDFCBANK,2020-04-17 03:06:43,674.6467654312077,,73.22630013439154,694.3052813613916,10.439262820512226,12.428988603987957,-1.9897257834757305,85.8552631578948,90.54988953407594,721.6224169085785,716.4699999999999,711.3175830914213
2017-03-24,716.5,717.225,711.0,712.175,1905182,HDFCBANK,2020-04-17 03:06:43,676.1184609044936,,68.43246969143524,696.5608588524802,9.850961538460865,11.711057692307046,-1.8600961538461807,78.05809725983944,84.7295144489428,721.9022396938326,716.3199999999999,710.7377603061673
2017-03-27,712.0,712.0,702.025,704.925,2932042,HDFCBANK,2020-04-17 03:06:43,677.2481291043174,,59.19391511558896,698.6359901442818,8.900801282050452,11.073397435896785,-2.1725961538463334,67.21226902646522,77.04187648139983,723.9459219097386,713.6949999999999,703.4440780902613
2017-03-28,709.15,712.35,706.55,710.1,4030700,HDFCBANK,2020-04-17 03:06:43,678.5364377668932,,63.03048088307829,700.5451109327392,8.20913461538396,10.481178774928127,-2.2720441595441674,60.46971385040937,68.58002671223802,719.4573082113675,711.6199999999999,703.7826917886323
2017-03-29,710.4,717.4,710.0,714.3,4287886,HDFCBANK,2020-04-17 03:06:42,679.9389304034856,,65.8377724409063,702.025,8.405288461537793,10.0214209401703,-1.6161324786325064,61.41388746111644,63.03195677933035,718.8211910215847,711.39,703.9588089784153
2017-03-30,714.0,739.975,712.525,733.1,17160546,HDFCBANK,2020-04-17 03:06:42,682.0236782308,,74.99191076745424,703.663,9.619711538460933,9.78472222222159,-0.16501068376065753,73.16358827917816,65.01572986356798,734.1359152787219,714.92,695.704084721278
2017-03-31,726.9,727.0,718.275,721.275,4825696,HDFCBANK,2020-04-17 03:06:42,683.5629457511608,,63.47127389866629,707.2942,10.181730769230285,9.683422364671742,0.49830840455854286,69.66523320860288,68.08090298296582,736.2920484859934,716.74,697.1879515140066
2017-04-03,723.0,725.05,713.0,716.6,2074526,HDFCBANK,2020-04-17 03:06:42,684.8585165060172,,59.57464808528111,710.5622800000001,10.187339743589291,9.607229344728731,0.58011039886056,57.76314031924128,66.86398726900744,734.8488391014484,719.075,703.3011608985516
2017-04-05,717.625,723.25,713.775,716.175,2872040,HDFCBANK,2020-04-17 03:06:42,686.086613897938,,59.218719801073675,713.0,9.726442307691855,9.502297008546407,0.224145299145448,42.138779095300784,56.52238420771497,733.898695749321,720.2900000000002,706.6813042506794
2017-04-06,715.75,721.5,712.525,719.25,3062208,HDFCBANK,2020-04-17 03:06:42,687.387138843117,,61.032738561411435,739.975,8.962980769230171,9.338265669515067,-0.37528490028489614,40.360122968818594,46.75401412778688,733.6669851052752,721.2800000000001,708.893014894725
2017-04-07,715.525,722.5,714.3,719.425,2324180,HDFCBANK,2020-04-17 03:06:42,688.6435255551517,,61.13868248469363,739.426,7.93798076923008,9.125712250711647,-1.187731481481567,42.84145805884928,41.780120040989544,722.3528077680854,718.5450000000001,714.7371922319147
2017-04-10,721.5,721.5,716.325,717.075,1696938,HDFCBANK,2020-04-17 03:06:42,689.7584853373025,,58.8257746966929,738.8879800000001,7.2560897435890865,8.94296652421594,-1.6868767806268536,43.631971892841456,42.2778509735031,720.4332595181471,717.7050000000002,714.9767404818532
2017-04-11,717.0,720.6,715.75,719.75,2178130,HDFCBANK,2020-04-17 03:06:42,690.9346231672123,,60.65059867742111,738.3607204000001,6.472115384614767,8.749964387463807,-2.27784900284904,44.07114624505929,43.51485873225,721.202856341976,718.3350000000002,715.4671436580243
2017-04-12,719.5,724.975,717.75,721.85,1782546,HDFCBANK,2020-04-17 03:06:42,692.1469908861451,,62.07174437306636,737.8440059920001,5.995673076922458,8.48222934472877,-2.4865562678063124,46.201141853315825,44.634753330405516,722.5070051034511,719.4700000000001,716.4329948965492
2017-04-13,721.5,724.45,718.525,720.15,2402118,HDFCBANK,2020-04-17 03:06:42,693.2451481062963,,60.1770224511361,737.3376258721601,6.119230769230171,8.093287037036463,-1.9740562678062918,48.90206411945542,46.39145073927684,722.7200162862682,719.6500000000002,716.5799837137322
2017-04-17,720.15,721.9,714.125,718.4,3568528,HDFCBANK,2020-04-17 03:06:42,694.2316128864416,,58.20730982773359,736.8413733547169,5.837820512819803,7.610630341879743,-1.7728098290599394,47.716293368467255,47.60649978041283,722.680181602039,719.4450000000002,716.2098183979613
2017-04-18,720.0,727.5,719.0,723.65,1819430,HDFCBANK,2020-04-17 03:06:42,695.385275126189,,62.20419532778957,736.3550458876225,5.55737179487096,7.096189458688817,-1.5388176638178566,47.35613426712897,47.99149725168388,724.3934006107778,720.7600000000001,717.1265993892224
2017-04-19,723.5,728.375,719.0,724.5,2169072,HDFCBANK,2020-04-17 03:06:42,696.527029042809,,62.824103182873195,735.8784449698701,3.786858974358097,6.436235754985066,-2.6493767806269695,47.560612233872604,47.54434662315628,726.1782882626499,721.7100000000002,717.2417117373504
2017-04-20,726.5,733.025,726.475,731.075,2890686,HDFCBANK,2020-04-17 03:06:42,697.881851433287,,67.29286820781657,735.4113760704727,3.4102564102554425,5.819266381765652,-2.4090099715102093,55.70345669175632,50.20673439758596,732.301222041455,723.5550000000001,714.8087779585451
2017-04-21,733.0,749.5,726.65,748.3,8629016,HDFCBANK,2020-04-17 03:06:42,699.8590337300209,,75.5759493241768,712.525,4.399999999998954,5.426157407406638,-1.026157407407684,70.901874025832,58.05531431715364,749.9283266377084,729.1850000000001,708.4416733622917
2017-04-24,749.05,769.5,748.5,766.525,10103476,HDFCBANK,2020-04-17 03:06:42,702.4733853484514,,81.04553054802389,713.2645,6.356410256409163,5.326193019942202,1.030217236466961,86.37012965253473,70.99182012337435,771.705145538496,738.8100000000001,705.9148544615041
2017-04-25,767.525,772.75,764.8,768.525,4528890,HDFCBANK,2020-04-17 03:06:42,705.0636447465514,,81.53423997123473,715.51392,8.160737179485977,5.513817663816781,2.6469195156691967,94.83920546946587,84.0370697159442,783.5957888770763,747.7850000000001,711.9742111229239
2017-04-26,771.475,776.5,734.225,775.325,3897926,HDFCBANK,2020-04-17 03:06:42,707.8189920113925,,83.1271495974053,718.9480848,10.41907051281919,6.005306267805306,4.413764245013883,95.30879919017907,92.17271143739322,790.2317595555023,757.95,725.6682404444978
2017-04-27,773.05,786.975,773.05,784.3,8090210,HDFCBANK,2020-04-17 03:06:42,710.818247226632,,84.97001162701034,723.5522380159999,13.47307692307561,6.822400284899244,6.650676638176366,95.82535245535205,95.32445237166566,792.3961218222721,768.595,744.793878177728
2017-04-28,779.95,779.95,768.55,773.25,2718864,HDFCBANK,2020-04-17 03:06:42,713.2665512569602,,74.22153747452008,729.8945142143999,15.901602564101267,7.940598290597184,7.961004273504083,91.88377802506466,94.33930989019859,786.0235931679937,773.585,761.1464068320064
2017-05-02,773.5,775.45,765.175,770.3,2003520,HDFCBANK,2020-04-17 03:06:42,715.5031570900205,,71.61693591575236,735.6025627929599,17.829487179485795,9.3041666666655,8.525320512820295,84.86616334934791,90.8584312765882,785.3489327366208,774.3399999999999,763.331067263379
2017-05-03,777.125,777.125,769.675,772.15,1253982,HDFCBANK,2020-04-17 03:06:42,717.7246019100197,,72.27403729722866,740.7398065136639,19.98205128204995,11.103632478631262,8.87841880341869,79.30679478380229,85.35224538607162,784.8568129066907,775.0649999999999,765.2731870933092
2017-05-04,769.625,771.45,761.3,767.4,2565514,HDFCBANK,2020-04-17 03:06:42,719.6726567370778,,67.92578878145873,745.3633258622975,21.94134615384462,13.16264245014117,8.77870370370345,76.6300617707618,80.267673301304,785.0029510108445,773.48,761.9570489891555
2017-05-05,771.05,771.45,763.15,766.1,1378948,HDFCBANK,2020-04-17 03:06:42,721.4933368650355,,66.74229065196505,749.5244932760678,23.12596153846016,15.243304843303527,7.8826566951566335,74.7083047357584,76.8817204301075,775.2891834249685,769.84,764.3908165750315
2017-05-08,769.0,770.0,764.275,767.4,1873626,HDFCBANK,2020-04-17 03:06:42,723.2935981644459,,67.35483347705528,753.269543948461,24.497115384613835,17.25893874643738,7.238176638176455,71.89253218557666,74.4102995640323,773.1060342648243,768.6700000000001,764.2339657351758
2017-05-09,767.4,772.8,766.325,767.875,1672918,HDFCBANK,2020-04-17 03:06:42,725.0418884325069,,67.58972201270458,756.6400895536149,25.50320512820349,19.185879629628214,6.317325498575276,71.48310410257719,72.69464700797076,772.322342141891,768.1850000000001,764.0476578581091
2017-05-10,770.0,777.5,768.525,775.9,1171122,HDFCBANK,2020-04-17 03:06:42,727.0363241802517,,71.34146464391996,759.6735805982534,26.157051282049565,20.9345441595427,5.222507122506865,74.93276575308738,72.76946734708042,775.9995311237976,768.9350000000001,761.8704688762025
2017-05-11,775.5,780.0,770.5,773.2,1937872,HDFCBANK,2020-04-17 03:06:42,728.8466644084771,,68.46967925197573,762.403722538428,24.716185897434343,22.183778490027002,2.532407407407341,76.92033451920203,74.44540145828887,777.6575657021363,770.095,762.5324342978638
2017-05-12,772.95,778.45,768.1,775.825,3073802,HDFCBANK,2020-04-17 03:06:42,730.6889520787329,,69.74482508455804,764.8608502845852,23.046634615383027,22.97767094016942,0.06896367521360602,79.240709482816,77.03126991836848,779.4937641496257,772.0400000000002,764.5862358503747
2017-05-15,775.0,778.6,771.125,776.7,1402390,HDFCBANK,2020-04-17 03:06:42,732.4933068991747,,70.17777232641654,767.0722652561267,20.833333333331666,23.311431623930073,-2.478098290598407,78.84974686221103,78.33693028807636,780.3706259356072,773.9000000000002,767.4293740643932
2017-05-16,777.5,781.0,774.125,779.825,1795188,HDFCBANK,2020-04-17 03:06:42,734.3494517266581,,71.73350142926365,768.1,18.130608974357415,23.105715811964235,-4.97510683760682,81.9431279620854,80.01119476903749,780.5402470514974,776.2900000000002,772.039752948503
2017-05-17,779.4,782.7,775.75,778.575,1736236,HDFCBANK,2020-04-17 03:06:42,736.0837869530637,,70.1569459986857,769.9875000000001,16.29935897435746,22.478828347576773,-6.1794693732193124,78.0833914021269,79.62542207547445,781.4048471589305,776.8250000000002,772.2451528410699
2017-05-18,774.5,780.75,774.05,778.55,1553640,HDFCBANK,2020-04-17 03:06:42,737.7491286411789,,70.12375142957879,771.6862500000001,14.622435897434457,21.533992165240583,-6.911556267806127,78.11210794255878,79.37954243559038,780.7696130172005,777.8950000000002,775.0203869827999
2017-05-19,779.75,784.95,772.625,780.625,1427068,HDFCBANK,2020-04-17 03:06:42,739.4305353611327,,71.33601138251437,786.975,12.987339743588223,20.255128205126628,-7.267788461538405,76.53443325676103,77.57664420048225,781.5217208324877,778.8550000000002,776.1882791675127
2017-05-22,782.55,790.0,781.55,788.0,1430026,HDFCBANK,2020-04-17 03:06:42,741.3352202489314,,75.189344383357,772.625,12.159775641024112,18.772524928773365,-6.612749287749253,85.1171030311566,79.92121474349216,788.176911922256,781.1150000000004,774.0530880777447
2017-05-23,790.0,791.775,782.5,784.55,1540086,HDFCBANK,2020-04-17 03:06:42,743.0299174940714,,70.42021587473403,772.625,11.220352564101063,17.112891737890195,-5.892539173789132,83.67862503862413,81.7767204421806,789.436082971136,782.0600000000004,774.6839170288648
2017-05-24,784.525,787.725,781.0,783.375,1733694,HDFCBANK,2020-04-17 03:06:42,744.6120775923431,,68.81919941056054,773.391,10.052564102562656,15.483600427348897,-5.431036324786241,79.99280779233167,82.9295119540375,789.5305606514828,783.0200000000004,776.5094393485181
2017-05-25,783.55,814.7,783.55,808.575,10045402,HDFCBANK,2020-04-17 03:06:42,747.1204274906826,,79.5549753990261,774.12636,10.177884615383391,14.053739316237827,-3.875854700854436,78.2667706297007,80.64606782021887,809.1398949785324,789.0250000000003,768.9101050214682
2017-05-26,803.325,816.0,800.55,813.0,2721578,HDFCBANK,2020-04-17 03:06:42,749.7039401381068,,80.80476533347554,776.5607784,9.8657051282039,12.835113960112519,-2.96940883190862,84.15633802421844,80.80530548208363,820.8041300976212,795.5000000000003,770.1958699023795
2017-05-29,809.9,824.0,808.825,815.95,2958170,HDFCBANK,2020-04-17 03:06:42,752.3018248385731,,81.61178191002477,779.715916128,10.163782051280805,11.949910968659562,-1.7861289173787576,89.13775889169598,83.85362251520506,829.4602062029328,801.0900000000004,772.719793797068
2017-05-30,815.0,816.75,808.075,814.525,2217092,HDFCBANK,2020-04-17 03:06:42,754.7419493547075,,79.86506151234553,784.1443245152,10.841666666665219,11.343500712249314,-0.5018340455840953,87.53670624113391,86.94360105234945,831.3058711651233,807.0850000000003,782.8641288348772
2017-05-31,812.5,821.5,811.575,818.1,2659456,HDFCBANK,2020-04-17 03:06:42,757.2265787917778,,80.96572063087227,788.12989206368,12.308012820511408,11.086342592591198,1.2216702279202103,86.03160405485994,87.56868972922996,820.4371366457599,814.0300000000003,807.6228633542407
2017-06-01,819.5,819.925,810.275,814.3,1679770,HDFCBANK,2020-04-17 03:06:42,759.4647521724924,,76.19771550666557,791.716902857312,13.420352564101222,11.134455128203752,2.2858974358974695,84.71679135459443,86.09503388352944,818.6477510703091,815.1750000000004,811.7022489296917
2017-06-02,817.0,823.05,813.1,817.125,1606772,HDFCBANK,2020-04-17 03:06:42,761.7259383618064,,77.26939768952114,794.9452125715808,15.025160256408753,11.452831196579824,3.5723290598289292,85.90609649484172,85.55149730143205,818.9317230423331,816.0000000000003,813.0682769576675
2017-06-05,816.85,819.475,812.5,817.775,1449950,HDFCBANK,2020-04-17 03:06:42,763.9239407789904,,77.5201930704351,797.8506913144226,17.0064102564088,12.095726495725128,4.910683760683671,85.38535429356988,85.33608071433537,819.617783422824,816.3650000000005,813.1122165771769
2017-06-06,817.5,821.9,815.0,819.475,2501316,HDFCBANK,2020-04-17 03:06:42,766.1024136896183,,78.19772633820233,800.4656221829804,18.466025641024316,13.030555555554201,5.435470085470115,88.56447688564482,86.61864255801883,820.7739764546192,817.3550000000004,813.9360235453815
2017-06-07,820.2,822.45,815.175,820.4,1277138,HDFCBANK,2020-04-17 03:06:42,768.2317307998293,,78.5760941586163,802.8190599646823,19.239102564101017,14.03735754985616,5.201745014244857,90.6893755068938,88.21306889536952,822.0359714517826,817.8150000000004,813.5940285482181
2017-06-08,821.95,829.7,820.825,822.375,2124384,HDFCBANK,2020-04-17 03:06:42,770.3549962586595,,79.3981997996913,804.937153968214,20.459455128203672,15.214440883189468,5.245014245014204,89.71461569334743,89.65615602862869,823.189574443428,819.4300000000005,815.670425556573
2017-06-09,820.05,835.0,820.05,833.4,2652636,HDFCBANK,2020-04-17 03:06:42,772.8273493465553,673.3356250000002,83.25993361269775,807.9086954920283,22.08974358974217,16.539547720796286,5.550195868945885,91.66289000171905,90.68896040065344,833.804019740826,822.6850000000004,811.5659802591748
2017-06-12,832.0,838.0,830.0,834.375,1985706,HDFCBANK,2020-04-17 03:06:42,775.2409827055138,674.9380068407962,83.55353654526631,811.7014781231443,21.61378205128051,17.736449430197986,3.877332621082523,91.87877338414107,91.08542635973588,839.0273423391201,826.0050000000003,812.9826576608806
2017-06-13,830.875,845.95,830.5,838.35,2525810,HDFCBANK,2020-04-17 03:06:42,777.715846128827,676.5639968224798,84.7294493301441,815.9092416234412,20.99743589743457,18.701940883189447,2.295495014245123,92.83263357824768,92.12476565470263,843.9357550133238,829.7800000000003,815.6242449866768
2017-06-14,837.5,839.975,833.5,835.6,1929180,HDFCBANK,2020-04-17 03:06:42,779.9858129473045,678.146444615291,80.44418619682651,821.3165781312217,20.030128205126857,19.436360398858962,0.5937678062678948,86.22116895650406,90.31085863963096,843.7803558335114,832.8200000000003,821.8596441664891
2017-06-15,834.0,837.8,826.8,832.175,1763346,HDFCBANK,2020-04-17 03:06:42,782.0324477336846,679.6790670569299,75.33389003563312,825.7505940676018,19.33653846153709,19.915402421651,-0.5788639601139103,76.21783967620752,85.0905474036531,839.001066215638,834.7800000000003,830.5589337843626
2017-06-16,832.5,837.35,829.05,834.625,1877552,HDFCBANK,2020-04-17 03:06:41,784.0949007637362,681.2208176334778,76.48467097252536,826.8,18.351121794870437,20.064814814813403,-1.7136930199429656,70.31067203636657,77.58322688969274,839.0341146150492,835.0250000000003,831.0158853849514
2017-06-19,835.5,848.0,834.2,846.45,1912766,HDFCBANK,2020-04-17 03:06:41,786.5401987730014,682.8648890998114,81.07418187949189,826.8,18.31394230769115,20.047916666665273,-1.7339743589741232,76.54023056381183,74.35624742546199,847.2802540615947,837.4400000000003,827.5997459384058
2017-06-20,845.0,847.0,839.925,843.275,1830132,HDFCBANK,2020-04-17 03:06:41,788.7650929387661,684.461009606281,76.74323636496764,829.05,17.932532051280873,19.902742165240813,-1.97021011395994,84.48849258683327,77.11313172900391,849.3577489679491,838.4250000000004,827.4922510320517
2017-06-21,841.3,850.625,839.8,849.35,1705466,HDFCBANK,2020-04-17 03:06:41,791.1409716470498,686.1016960778603,79.04936999157964,832.8399999999999,17.889743589742466,19.617218660967346,-1.7274750712248803,93.34073518814266,84.7898194462626,854.5307103890366,841.1750000000004,827.8192896109642
2017-06-22,847.475,858.0,845.6,849.0,3337730,HDFCBANK,2020-04-17 03:06:41,793.409953151087,687.7225747238517,78.56600376953948,836.3969999999999,17.641506410255374,19.122970085468815,-1.4814636752134405,88.11688901002208,88.64870559499934,855.3689704033649,844.5400000000003,833.7110295966357
2017-06-23,851.0,851.375,837.6,839.325,2608734,HDFCBANK,2020-04-17 03:06:41,795.2105432235934,689.2310565673955,66.46695372892067,858.0,16.881089743588632,18.59711538461416,-1.716025641025528,77.81509512218635,86.42423977345037,853.0194562136054,845.4800000000002,837.9405437863951
2017-06-27,844.5,847.5,828.125,833.825,3000216,HDFCBANK,2020-04-17 03:06:41,796.7248356461976,690.6698022731925,60.74043233660657,858.0,15.78910256410154,18.01841168091049,-2.229309116808949,60.11295877493506,75.34831430238116,854.7558220051434,842.9550000000003,831.1541779948572
2017-06-28,832.5,837.5,828.9,833.225,2224518,HDFCBANK,2020-04-17 03:06:41,798.1562146404643,692.0882619520662,60.13178954123494,856.805,14.035096153845302,17.352297008545875,-3.317200854700573,44.94527621594819,60.957776704356526,855.0430636967405,840.9450000000003,826.84693630326
2017-06-29,833.5,840.95,825.55,831.525,4593854,HDFCBANK,2020-04-17 03:06:41,799.4647944584854,693.4756921813989,58.347803416748675,855.6578,11.99086538461438,16.536111111110017,-4.5452457264956365,36.167738452060554,47.075324480981266,850.1233276657628,837.3800000000003,824.6366723342379
2017-06-30,826.9,830.0,821.5,826.025,2165216,HDFCBANK,2020-04-17 03:06:41,800.5063711463879,694.7945907666586,52.88154761286389,853.851332,9.323397435896254,15.533030626779553,-6.209633190883299,25.783715655663332,35.63224344122402,841.3328418327667,832.7850000000002,824.2371581672337
